105	195	118	33	184	87
96	151	114	101	113	174
66	145	74	86	186	48
68	194	89	151	189	28
136	145	64	199	116	187
170	66	23	141	33	77
131	67	65	184	26	132
89	163	88	161	189	159
77	121	130	22	188	87
100	105	159	178	193	193
55	22	22	144	194	108
171	164	162	29	121	66
55	96	44	64	132	189
190	150	90	55	76	121
194	118	181	129	167	180
60	173	157	102	195	66
59	64	27	80	196	59
108	92	42	30	81	190
98	133	136	173	47	188
89	36	115	165	129	142
116	116	130	110	152	57
180	78	22	71	67	83
122	147	174	148	49	21
189	116	150	51	24	54
92	51	199	150	121	175
72	65	48	97	98	145
134	147	111	111	147	146
63	75	69	196	182	72
157	92	55	157	53	130
57	30	68	46	188	103
46	116	137	88	25	168
27	193	190	168	126	107
60	199	166	154	171	180
77	158	161	145	139	115
46	65	148	176	45	112
51	28	124	170	185	30
151	103	118	34	164	91
111	200	117	97	129	192
168	160	113	157	69	47
142	189	114	93	145	92
79	37	153	90	118	98
99	193	153	133	88	76
100	74	90	105	113	79
126	174	48	120	84	60
109	114	193	174	93	112
197	62	132	175	62	147
95	147	164	21	142	187
48	40	47	197	123	176
74	49	134	42	160	24
172	107	34	32	172	70
97	45	122	83	154	23
173	187	155	103	84	141
160	69	149	60	98	85
51	200	29	29	171	118
193	90	134	32	192	55
60	103	56	52	111	167
129	54	104	141	128	99
166	30	35	60	102	170
141	154	23	125	182	126
136	146	101	170	120	137
193	175	182	63	169	57
160	121	55	51	165	41
21	124	181	127	25	59
78	170	53	183	106	189
143	56	23	36	184	94
143	130	81	51	144	138
74	38	78	34	63	72
55	131	186	83	34	39
113	91	107	178	69	106
38	107	125	83	26	53
31	60	57	120	44	56
167	186	82	170	36	45
57	158	185	83	76	98
108	93	154	166	74	65
155	159	130	150	101	198
107	45	167	57	139	23
149	181	97	28	36	117
147	167	90	32	149	163
91	153	22	184	173	84
187	136	93	100	30	33
157	175	122	62	72	112
76	77	35	68	196	191
98	57	87	36	76	170
151	69	83	71	65	155
199	132	65	173	179	172
62	182	113	178	166	63
191	91	123	94	173	135
54	141	118	56	197	119
25	100	156	67	165	24
51	191	51	178	176	195
114	116	151	168	165	71
97	41	69	95	138	173
197	140	118	45	128	114
169	89	47	63	94	102
60	38	176	188	161	75
96	85	169	123	93	193
47	55	30	40	107	194
104	147	78	126	140	136
45	80	145	190	192	58
128	91	109	170	56	58
138	58	98	158	87	142
34	189	52	31	173	118
106	123	91	67	37	44
40	187	185	45	136	144
116	186	174	155	45	77
200	77	191	73	98	31
168	195	57	188	119	48
60	186	172	148	25	69
131	180	192	179	152	185
186	71	129	109	69	80
84	175	33	106	115	31
162	171	147	91	90	170
163	81	93	44	141	74
37	167	174	115	74	92
62	120	45	191	89	91
96	79	165	156	50	144
142	74	138	139	119	55
110	168	73	111	23	83
113	33	181	26	99	197
41	68	72	105	137	115
102	63	180	35	132	124
157	154	66	150	106	131
193	141	167	159	40	172
148	172	94	69	38	54
92	93	159	69	142	91
150	150	84	111	33	190
129	127	24	49	152	124
94	22	101	98	90	46
145	24	146	172	73	75
68	196	82	154	132	140
177	200	100	198	154	83
114	23	159	173	43	100
104	173	110	32	127	181
45	86	56	88	136	116
180	95	159	63	79	69
145	108	90	57	27	55
82	24	34	58	23	60
102	28	114	41	27	47
134	149	126	59	28	187
56	190	177	36	88	63
172	164	104	112	85	60
94	77	145	132	28	198
195	89	33	100	111	172
176	38	196	58	29	41
73	139	92	40	164	119
150	84	22	189	150	44
108	127	110	87	85	27
46	24	25	100	22	81
121	121	166	159	97	76
99	188	73	55	65	130
98	164	60	42	105	33
186	63	122	57	76	107
95	149	51	32	176	74
175	44	97	186	192	196
105	148	106	111	31	46
179	180	135	144	56	32
90	167	70	103	118	74
139	92	50	129	150	128
189	133	67	39	47	159
125	47	50	93	49	195
135	177	100	159	121	60
102	42	23	47	160	132
57	58	38	122	68	21
189	73	47	104	199	166
90	136	27	77	75	34
200	65	130	70	148	126
188	151	142	61	107	129
156	165	110	66	176	98
42	27	188	89	21	150
138	199	99	51	125	100
94	86	165	44	70	156
140	85	135	58	193	51
200	79	181	68	52	175
29	94	41	44	38	49
31	44	121	164	199	151
189	81	171	82	153	87
70	46	155	26	172	171
177	150	63	52	154	82
180	61	81	111	84	171
191	86	61	63	118	197
38	142	25	89	33	66
97	108	196	31	160	28
87	169	190	195	164	166
107	59	25	176	68	122
79	60	140	166	104	59
189	45	129	176	103	167
197	143	103	55	156	58
62	95	180	95	111	169
99	90	125	103	182	107
79	164	177	76	147	137
127	67	148	175	98	180
83	98	130	61	111	69
196	24	130	172	192	173
184	84	181	167	177	196
154	71	180	65	118	153
31	123	65	140	136	183
38	80	81	61	69	153
147	188	140	185	138	97
145	22	73	161	126	138
101	179	60	147	73	141
160	166	188	141	169	75
66	144	195	148	128	200
142	35	89	165	135	125
62	101	46	27	124	30
113	138	128	63	49	21
144	155	30	55	85	175
198	71	164	99	76	92
51	131	89	83	129	53
98	127	68	31	157	142
77	167	144	46	89	63
107	159	63	65	52	109
152	60	72	147	43	147
109	48	198	30	55	49
169	108	195	80	44	29
32	36	74	45	116	113
121	175	71	96	89	165
155	97	83	22	154	115
52	22	40	110	137	21
200	164	34	45	81	40
196	56	34	106	165	43
77	21	23	49	105	27
62	173	90	50	132	105
159	155	54	136	79	109
82	124	138	80	164	118
137	88	59	138	131	76
105	46	132	182	190	135
34	189	161	45	183	129
166	29	161	198	154	171
109	65	28	90	29	88
80	70	143	161	29	165
37	127	53	154	107	155
38	75	50	141	81	128
106	156	69	170	184	69
195	49	132	124	179	152
145	152	29	33	68	25
193	80	59	99	38	91
85	109	197	44	173	171
108	108	134	170	141	30
121	168	115	148	113	98
63	198	102	173	95	116
118	196	118	107	151	25
169	163	157	66	55	31
51	197	123	89	159	91
97	163	176	160	98	52
74	130	127	111	124	132
45	125	93	44	103	82
180	172	114	47	156	34
101	81	117	80	96	32
76	42	102	188	58	143
121	188	60	81	186	107
158	153	26	148	82	92
88	164	161	106	178	191
114	192	107	81	133	85
181	164	71	166	159	180
180	151	126	118	178	139
109	150	188	100	86	71
119	40	61	22	127	198
62	26	75	194	121	64
153	196	127	181	78	188
79	151	150	108	56	44
165	99	47	172	100	29
191	94	134	190	46	28
93	93	119	93	143	154
187	39	102	30	89	100
165	147	111	48	165	65
164	65	34	153	24	72
112	170	149	181	180	53
79	78	189	97	55	96
169	74	32	22	186	90
143	170	37	54	48	61
70	30	58	62	135	50
156	53	24	195	32	54
109	157	163	31	157	101
145	48	182	161	170	169
126	199	46	131	103	158
188	69	50	192	165	167
149	28	74	123	124	178
111	182	162	51	40	194
47	51	131	48	81	30
96	114	46	184	69	120
22	155	90	182	168	127
43	146	145	34	158	126
150	59	174	74	107	72
79	115	126	171	167	188
127	27	169	83	69	199
126	150	42	143	143	67
21	157	80	165	37	160
45	166	164	143	83	178
85	104	192	31	156	180
128	80	182	134	158	71
122	145	171	103	166	137
137	165	182	112	25	121
52	25	35	40	185	52
112	106	88	88	189	48
60	98	166	23	192	94
112	52	79	127	31	116
103	96	33	84	61	51
24	175	194	86	34	34
199	183	50	126	64	102
173	86	190	132	152	44
52	123	148	139	32	123
80	187	94	52	66	87
72	57	87	84	86	61
47	168	141	162	25	116
129	132	181	133	88	133
60	107	52	170	149	68
167	147	101	91	70	180
114	160	43	200	122	131
190	62	42	178	107	42
30	118	138	34	105	177
165	49	127	145	31	88
121	172	110	183	37	189
163	135	184	190	142	55
122	102	124	95	59	67
44	49	125	58	49	46
143	197	151	183	161	112
183	114	129	39	89	53
86	87	139	48	97	133
138	199	134	159	72	41
29	49	100	122	53	113
157	60	196	136	104	194
79	98	30	31	162	138
23	26	152	85	71	92
109	38	60	115	160	197
139	179	153	111	182	98
105	183	89	27	167	75
162	78	127	103	139	63
161	80	60	70	104	149
73	181	110	133	181	187
163	144	63	33	48	167
77	57	169	35	159	97
142	72	133	48	155	66
138	68	167	77	107	173
175	67	133	146	31	165
134	101	137	123	150	199
128	162	110	191	138	50
97	116	116	97	23	29
79	32	142	166	89	74
48	68	32	40	140	113
40	191	170	191	58	114
70	60	92	181	85	136
115	111	26	185	43	141
22	107	111	54	75	111
131	94	142	165	200	70
160	139	53	29	162	48
124	117	176	67	156	41
189	154	57	149	198	171
154	88	143	130	103	150
124	43	38	185	75	153
49	23	131	145	191	48
189	169	49	159	75	33
87	30	70	143	24	169
37	46	154	105	38	160
94	58	80	32	64	153
93	71	138	69	112	193
125	105	130	67	108	55
167	81	70	141	186	177
94	76	118	60	178	86
105	155	57	35	90	91
83	159	169	129	96	157
168	106	29	51	104	51
188	42	86	179	135	164
78	193	194	28	151	195
161	116	24	107	76	147
107	120	186	41	129	184
186	198	154	70	59	110
119	181	48	100	149	199
140	36	119	28	130	162
72	40	85	82	185	127
196	84	127	75	146	121
143	165	120	103	172	192
37	173	50	169	60	41
132	157	169	165	134	157
80	129	53	98	139	59
96	177	133	89	72	75
43	133	144	187	72	28
65	39	65	116	169	114
189	114	32	59	160	21
45	199	151	156	37	140
198	60	47	176	199	32
195	143	135	72	76	167
160	81	68	150	126	54
89	152	82	28	50	158
23	75	138	106	146	29
102	155	49	169	81	168
66	183	112	95	87	183
64	183	177	108	59	183
32	58	118	177	61	66
109	152	158	69	197	129
200	113	145	46	70	28
105	64	199	130	162	179
71	193	66	139	35	169
171	173	83	166	128	45
25	147	51	121	74	78
45	155	54	154	22	70
144	141	99	197	86	135
171	162	109	115	79	33
21	159	187	123	145	123
93	57	85	85	179	148
123	37	50	83	152	24
187	129	103	168	58	181
32	22	174	116	79	87
78	32	191	195	37	78
73	137	153	92	126	69
99	130	139	143	161	146
107	154	135	86	52	78
25	159	131	25	128	96
101	173	146	39	125	59
141	55	81	87	149	172
124	159	104	43	98	91
71	156	85	33	47	90
154	22	153	197	60	175
51	149	89	119	143	86
168	72	60	137	34	122
175	194	130	73	128	90
46	195	165	188	80	128
74	197	94	157	143	33
39	80	49	151	171	88
50	179	88	138	99	184
26	25	51	185	93	88
26	47	22	192	130	50
95	145	47	151	125	132
78	129	47	21	169	78
137	25	199	75	129	41
132	40	181	164	154	42
112	24	90	85	123	125
102	182	114	47	180	139
129	39	23	190	26	45
97	144	127	92	64	68
104	124	31	102	152	127
120	35	186	55	46	171
103	38	112	180	182	139
119	133	70	127	182	108
169	114	130	28	133	70
47	62	120	151	143	173
150	175	51	35	29	89
150	98	54	113	144	153
88	127	142	137	114	53
188	85	184	91	31	26
163	22	151	39	49	59
195	60	138	140	178	40
71	47	116	28	185	195
114	21	188	133	109	100
72	200	104	88	44	180
61	34	49	157	171	95
83	44	117	57	68	134
58	87	60	97	80	187
64	137	174	97	116	50
24	79	193	117	105	163
26	68	131	41	25	73
113	163	52	107	180	198
45	70	69	139	28	59
107	66	174	174	54	99
191	113	137	134	28	188
113	154	130	110	52	118
49	69	174	48	195	117
134	177	22	137	149	52
37	49	87	53	188	174
39	154	193	92	178	82
195	159	130	110	196	129
141	122	61	49	23	115
55	76	184	156	92	125
25	184	197	54	189	200
160	156	67	150	183	197
38	137	115	197	170	184
38	193	160	183	54	171
134	141	133	73	76	43
80	136	155	174	171	139
79	43	183	163	163	71
34	101	158	95	130	152
26	159	56	198	114	109
149	86	107	168	126	132
53	54	55	65	85	166
78	57	78	132	58	92
174	200	188	45	198	188
82	105	143	36	49	178
33	200	150	63	188	35
130	191	81	199	147	138
37	105	103	170	58	37
23	185	33	198	34	148
191	73	52	110	42	48
86	52	55	56	156	75
23	98	114	72	135	129
112	94	27	151	117	28
120	97	191	59	45	38
41	173	76	193	144	55
156	168	102	42	194	78
80	67	140	34	34	173
118	189	144	43	53	157
44	178	27	146	119	81
47	71	123	60	63	142
110	182	179	191	168	115
191	76	136	74	41	106
196	81	96	155	173	25
75	190	87	24	76	71
200	53	89	49	146	64
88	179	93	152	21	160
23	108	189	188	88	43
61	128	21	191	89	121
96	86	167	69	186	47
198	198	146	52	29	55
128	107	139	53	179	175
128	70	99	166	36	164
191	74	34	114	92	83
163	27	134	143	35	112
154	105	164	78	155	80
187	57	112	131	74	118
170	155	172	37	161	196
161	30	54	33	114	38
88	60	98	90	112	141
127	186	77	41	192	61
39	89	83	83	162	138
107	115	180	102	69	182
102	99	87	49	194	83
173	113	117	70	32	137
161	110	193	150	49	50
191	32	31	179	196	194
97	68	115	155	158	25
121	123	176	61	108	52
133	136	116	187	85	194
59	29	47	165	33	60
77	141	114	23	195	177
77	95	28	24	33	164
54	99	127	46	25	174
84	172	153	182	187	50
40	173	84	112	95	193
112	116	45	32	37	29
173	75	27	187	93	169
145	180	90	171	106	81
160	153	122	147	200	189
137	165	53	48	46	62
44	180	97	40	75	67
77	40	124	189	94	65
44	119	107	48	71	90
93	31	21	106	45	68
57	178	66	193	187	145
155	138	98	68	116	113
123	129	167	129	55	126
63	170	91	187	135	22
99	164	133	86	142	130
156	180	152	76	110	87
194	120	193	94	100	40
26	130	136	101	30	26
110	185	142	152	86	156
99	134	179	180	114	35
121	129	156	117	119	164
101	36	165	28	160	92
144	37	57	161	159	44
51	77	123	87	150	71
59	117	22	54	33	157
23	37	119	84	197	158
131	55	87	194	171	189
128	79	21	124	39	161
116	82	138	34	78	148
123	189	98	192	85	21
54	117	111	103	107	84
147	50	192	67	146	105
118	169	49	181	99	102
156	62	113	180	69	47
166	28	82	89	119	134
104	159	167	45	21	57
23	170	59	63	85	65
135	36	34	61	175	146
185	97	23	144	39	86
148	72	67	121	162	31
100	30	175	119	155	80
77	166	185	200	28	197
90	83	183	81	178	109
90	46	141	106	157	31
101	134	56	142	152	165
153	70	114	78	117	51
197	60	78	87	187	45
196	164	97	161	198	107
78	59	94	32	80	165
38	174	118	118	155	142
148	32	185	153	99	105
167	164	146	174	157	64
61	95	58	123	117	118
133	72	142	49	78	73
145	178	184	34	172	120
31	188	138	108	131	183
41	50	31	45	22	97
143	126	200	88	78	39
121	91	199	117	131	151
51	184	178	25	52	33
35	90	172	24	116	114
72	117	156	44	195	41
117	148	35	136	46	161
155	58	111	167	54	60
118	168	84	121	62	53
48	41	71	52	148	54
119	154	194	181	102	86
142	101	126	133	72	47
33	27	168	193	108	106
178	155	34	44	40	190
22	51	89	113	67	49
191	64	98	134	80	98
148	196	129	64	113	117
82	114	31	142	183	85
23	101	176	119	172	125
54	76	129	59	98	190
131	173	104	191	84	38
107	38	142	195	21	112
66	86	90	35	146	109
198	144	46	118	155	147
180	157	65	61	118	84
76	66	123	114	70	56
114	26	138	35	138	77
75	113	41	172	145	172
101	139	52	78	170	200
182	138	32	54	109	98
95	52	25	101	65	55
141	113	29	152	28	105
107	54	72	157	188	57
81	152	89	45	64	104
193	43	91	121	27	154
109	120	25	197	99	115
168	46	50	42	158	174
52	97	80	146	112	43
158	115	97	143	129	143
184	95	65	120	78	67
157	91	60	172	141	60
120	139	55	132	108	134
166	53	196	103	26	164
156	192	52	90	123	33
174	183	100	94	148	189
107	105	99	138	169	186
29	59	133	146	24	67
46	200	178	90	61	155
109	180	26	41	88	41
43	134	101	157	122	95
112	101	104	50	53	100
53	173	24	158	160	146
134	188	177	94	97	77
55	39	191	158	186	42
197	118	38	66	65	151
164	166	199	69	112	46
99	125	39	44	86	180
49	103	106	173	54	131
128	24	27	83	164	190
90	54	183	189	166	72
78	21	152	182	105	155
140	175	196	148	59	168
36	60	101	190	148	47
140	153	153	151	40	105
68	152	182	177	193	173
76	173	31	189	22	189
60	121	146	183	143	125
100	89	100	59	157	144
46	168	171	117	28	173
142	130	160	140	69	133
96	102	133	173	169	24
128	59	91	31	82	173
29	98	193	108	173	108
188	180	158	146	40	178
137	98	188	118	107	99
47	31	51	116	46	29
56	54	35	165	83	113
30	141	186	27	80	113
22	108	160	181	156	60
69	88	117	26	110	181
171	171	71	77	163	23
169	53	42	154	52	147
147	113	180	47	171	200
197	87	25	76	70	28
65	76	137	38	183	97
77	88	49	173	36	100
131	54	170	31	96	76
43	158	58	176	131	132
46	183	69	35	66	34
126	69	50	189	35	111
116	46	75	61	149	56
89	76	43	122	42	166
61	61	51	171	121	184
143	93	98	150	75	191
151	164	57	66	198	85
182	47	49	120	43	43
112	160	65	48	122	95
111	139	126	172	126	112
140	121	38	112	117	183
136	99	186	43	40	181
118	108	157	103	183	198
192	113	38	110	68	102
35	50	157	162	163	178
69	39	167	137	34	95
118	38	23	75	107	66
164	115	49	41	36	101
149	47	191	25	100	139
106	98	87	30	139	166
27	24	67	140	195	73
58	188	110	174	161	78
163	188	159	187	196	123
36	183	119	198	140	183
152	192	67	160	155	79
190	44	161	103	169	113
34	23	99	139	183	162
80	119	190	32	147	138
151	179	98	69	103	143
47	116	144	175	58	183
182	99	198	116	122	170
173	185	45	183	117	139
45	151	173	152	136	83
182	198	186	126	60	48
166	142	170	88	122	145
178	124	119	77	137	142
167	193	171	55	75	115
55	190	126	124	86	33
59	53	45	126	170	151
145	195	92	153	147	82
106	66	69	52	54	33
96	24	84	152	33	92
111	49	177	56	53	89
95	159	38	150	59	180
62	171	166	89	143	38
137	53	109	132	74	183
31	129	109	100	145	134
52	115	75	56	25	192
86	31	193	68	176	163
122	122	28	172	118	195
53	152	100	146	173	90
125	110	179	57	158	150
157	131	190	180	103	200
166	92	192	149	65	45
116	81	162	114	99	44
68	153	148	59	132	82
52	97	131	45	80	169
110	103	122	160	86	68
178	135	149	61	73	193
44	117	178	103	135	171
50	143	111	77	127	114
89	46	157	94	154	112
51	158	101	87	132	46
42	60	46	112	167	118
193	88	52	108	135	42
178	175	197	145	159	169
171	170	128	81	165	87
118	82	32	194	108	82
167	47	174	26	193	130
172	43	178	51	105	187
134	48	126	172	96	39
103	131	51	119	157	72
196	180	78	39	58	40
103	24	148	57	92	93
21	199	135	49	132	64
143	135	194	95	93	106
90	70	107	21	156	146
32	155	134	143	26	110
72	180	114	182	146	36
29	171	176	191	126	104
117	42	142	168	186	85
172	146	21	57	73	149
141	151	80	116	72	68
156	157	45	138	194	121
34	99	153	44	173	126
140	125	94	85	41	100
62	120	173	185	105	95
91	146	144	85	39	30
62	86	99	149	185	184
85	184	45	60	119	91
66	74	118	188	122	114
60	163	185	152	150	164
192	131	84	136	28	27
68	153	171	46	196	124
74	199	129	186	84	32
200	61	183	55	172	73
172	44	153	193	117	141
76	44	183	32	181	34
115	199	146	122	185	40
186	200	68	27	101	123
41	152	43	34	76	78
166	81	52	83	188	69
117	129	52	59	188	95
62	103	189	52	180	32
67	54	65	99	177	84
146	53	125	50	56	81
78	45	84	188	117	77
165	100	52	157	146	179
200	118	61	124	143	194
89	94	96	64	144	199
92	114	117	175	141	74
122	189	113	174	81	141
200	198	163	102	53	109
55	93	182	130	180	139
174	24	54	30	29	152
110	60	43	149	168	137
26	183	34	118	74	45
193	116	178	179	120	88
29	55	176	44	198	169
46	194	149	131	68	130
63	102	151	137	81	140
117	88	113	132	113	31
178	139	176	170	94	90
193	35	79	187	92	159
76	115	22	83	147	143
160	59	88	187	143	84
131	95	35	190	142	44
182	180	78	99	178	155
75	198	77	193	176	79
37	36	83	178	50	153
154	168	135	108	113	137
50	158	195	110	161	43
99	153	145	186	107	95
121	53	186	74	174	137
59	107	190	138	128	80
147	196	28	108	153	152
187	69	111	109	53	179
121	113	31	30	127	65
41	193	155	96	85	184
164	86	189	114	73	98
27	150	160	107	78	62
43	146	188	62	100	91
182	30	80	182	28	138
197	49	139	140	36	163
170	170	48	111	158	187
57	63	36	184	26	168
135	121	99	106	113	21
87	195	84	184	172	69
112	119	76	109	91	78
84	31	153	103	114	59
174	53	150	41	31	62
98	133	184	121	129	173
40	159	134	175	163	119
26	195	64	54	56	98
148	130	83	26	89	116
179	72	102	82	132	30
53	145	52	97	151	80
200	154	102	145	60	192
112	77	29	59	159	54
171	23	67	46	160	110
115	32	129	124	152	86
69	120	188	181	106	105
154	163	140	116	129	167
196	24	33	60	172	28
90	158	125	34	115	55
67	189	153	111	155	153
197	147	135	200	55	69
76	90	67	70	147	58
80	183	90	163	191	117
107	65	158	129	101	183
173	198	109	117	149	124
59	183	129	135	86	188
175	84	121	92	97	89
131	36	90	174	192	90
197	72	77	91	127	200
143	86	175	179	156	169
186	72	151	65	181	148
187	90	29	124	94	74
102	108	127	102	120	183
33	146	57	41	53	80
144	181	86	124	125	68
72	78	138	53	35	193
109	183	27	169	49	198
60	55	130	122	70	143
178	85	66	168	182	151
63	59	142	78	94	127
96	77	87	117	33	117
199	44	75	194	30	33
33	60	173	47	58	36
32	74	128	40	60	99
149	80	122	141	165	27
91	122	160	42	25	88
54	167	82	148	41	199
188	143	108	69	55	60
183	154	100	157	55	53
96	112	192	104	68	113
79	91	199	119	55	63
89	52	176	39	44	159
143	150	112	160	117	77
87	34	195	187	38	179
94	99	32	130	187	76
62	134	147	86	77	180
31	149	109	195	175	139
178	164	193	185	149	173
57	188	21	138	95	112
139	148	184	77	194	186
151	34	179	111	93	98
146	199	123	108	127	46
180	120	77	123	95	186
169	43	145	174	68	77
132	51	46	199	44	38
38	112	114	75	136	52
45	102	44	88	117	172
172	84	154	137	53	166
136	46	135	143	196	197
97	152	148	122	84	48
156	106	138	108	177	43
91	60	180	157	73	110
51	82	55	174	174	136
123	45	28	99	138	33
182	27	116	34	174	154
132	161	136	95	93	46
157	143	175	70	35	147
126	128	85	131	77	87
56	67	75	102	53	41
86	134	197	196	132	162
141	56	195	22	21	112
154	47	176	144	73	122
155	79	62	124	171	143
167	75	125	47	64	25
175	135	189	181	189	35
164	181	35	169	115	89
63	182	137	30	98	130
68	147	162	173	23	159
111	62	114	119	160	176
21	66	199	158	144	42
129	99	169	117	161	104
38	77	170	98	166	183
144	80	128	146	34	198
187	86	196	106	72	117
167	25	55	123	53	128
77	114	82	73	134	87
172	180	51	52	76	177
120	41	32	70	159	61
50	123	88	133	90	26
121	158	68	124	31	104
91	139	153	116	158	112
86	127	184	28	37	170
108	107	94	135	184	100
81	34	64	156	25	42
88	176	32	102	66	157
150	108	70	187	123	76
22	121	146	144	144	38
52	193	145	135	79	178
131	48	155	55	148	29
185	64	180	97	64	176
26	32	175	104	48	86
55	190	151	185	51	49
58	34	72	126	200	190
88	153	27	124	46	151
196	146	183	191	33	162
157	35	140	75	131	161
29	187	54	96	24	78
187	82	101	56	38	169
107	89	73	80	93	36
175	85	69	63	53	120
74	65	132	53	158	90
188	63	59	186	147	162
53	90	151	93	173	53
169	190	128	70	54	23
123	143	51	141	153	124
45	125	149	174	196	153
115	101	22	185	31	177
179	135	58	24	136	156
44	103	55	59	130	44
162	42	146	80	67	24
34	180	133	93	57	68
71	175	186	141	93	166
72	25	140	32	91	194
99	121	147	109	31	74
193	37	196	25	133	80
160	170	36	62	159	173
71	53	200	179	149	114
135	104	160	178	198	35
139	137	170	47	114	46
129	149	173	54	70	92
118	125	150	149	101	45
68	39	180	158	84	188
48	93	75	139	98	112
72	62	107	140	112	84
29	50	130	29	30	147
189	168	177	97	143	52
120	67	65	167	187	78
64	36	123	72	165	137
62	40	181	121	33	154
171	140	91	21	50	181
74	78	128	183	196	88
164	182	119	102	44	50
51	36	24	91	159	100
38	102	76	132	117	51
125	26	112	51	66	98
93	118	89	156	196	112
85	60	38	106	61	115
130	91	32	24	30	77
85	124	46	162	40	192
142	184	132	181	184	60
37	166	174	71	152	183
55	32	71	170	160	199
31	129	121	116	90	32
51	99	23	155	43	153
141	200	108	159	64	78
183	87	111	119	142	31
77	89	96	64	124	138
171	70	190	182	114	124
55	62	38	50	169	182
126	177	24	55	33	66
32	180	45	106	26	150
139	58	163	66	66	76
161	141	29	114	132	153
120	106	88	191	160	97
66	42	127	186	154	184
85	179	168	94	114	159
62	131	43	151	28	41
50	109	195	56	57	180
97	162	116	183	151	187
81	46	188	178	189	49
74	131	162	153	28	115
142	193	158	90	182	85
82	167	192	118	166	115
165	128	96	22	75	86
78	47	172	126	126	85
47	164	32	162	67	173
114	79	89	22	42	178
119	27	137	80	133	66
197	102	104	62	173	66
133	55	147	168	86	73
175	136	144	187	153	181
77	90	143	168	140	51
129	125	66	142	93	152
47	79	63	137	69	191
32	115	122	25	127	178
181	175	157	182	45	31
166	158	169	61	33	37
35	181	130	55	180	186
200	132	120	91	144	60
135	127	170	88	139	104
173	63	134	23	96	135
83	97	196	136	66	32
24	196	87	173	186	164
157	181	120	160	184	140
157	80	158	99	70	58
122	97	25	57	72	28
181	72	200	24	138	151
157	83	60	48	183	160
152	118	43	165	82	177
139	187	42	75	126	26
168	102	88	141	183	190
151	166	71	107	113	63
137	127	88	142	160	155
49	25	63	40	139	161
152	181	142	72	79	102
83	117	193	159	46	160
146	68	178	25	92	143
170	142	137	190	30	66
157	64	62	87	138	180
138	166	142	173	115	132
108	136	60	156	84	193
96	192	120	66	57	160
166	170	89	193	198	54
177	148	124	58	128	66
124	33	52	52	26	134
150	97	24	142	81	71
84	131	45	53	196	135
99	42	110	61	144	75
87	24	54	84	57	110
118	75	172	50	199	61
76	65	60	61	171	28
47	52	196	39	187	166
100	65	132	199	198	24
187	67	193	144	163	90
66	33	96	145	122	76
44	54	44	148	43	56
135	52	108	100	82	26
149	36	65	33	89	121
78	169	77	182	51	41
58	144	150	73	135	27
90	72	75	167	184	43
87	24	83	132	83	75
149	124	112	171	195	133
113	107	139	60	75	131
148	29	156	90	38	25
86	140	152	182	193	104
113	140	144	197	105	144
124	154	87	55	133	148
159	177	89	123	97	155
185	51	98	119	161	119
149	80	81	174	71	124
100	95	140	67	24	120
24	181	69	70	115	158
140	199	112	187	38	38
170	67	75	64	87	106
59	85	34	192	44	148
157	143	106	107	67	184
81	111	91	34	163	198
129	91	85	136	59	41
46	103	34	31	59	169
158	163	98	104	135	37
122	58	169	137	110	58
99	102	137	127	37	31
138	24	195	134	73	102
163	161	108	82	137	151
25	191	146	85	35	48
119	36	87	31	98	173
158	116	151	148	119	65
102	70	86	74	43	152
38	191	103	199	57	109
67	66	136	200	33	80
56	168	59	155	28	170
131	196	47	52	149	200
198	86	83	60	112	26
131	29	164	105	168	41
105	167	157	199	26	187
190	107	98	177	60	35
167	88	21	195	67	33
41	72	100	82	33	112
47	88	156	148	126	148
72	49	131	39	138	51
58	49	36	55	128	47
89	145	96	51	191	110
36	31	111	23	196	125
68	143	99	43	128	194
171	115	76	175	94	61
130	42	117	114	178	34
28	140	55	37	181	25
84	53	146	55	39	46
21	124	183	106	66	71
185	190	69	74	94	167
175	170	35	190	144	177
24	36	96	166	58	23
150	65	91	78	167	92
88	197	115	66	146	194
55	166	121	126	95	89
87	122	193	95	133	99
191	95	178	174	155	86
199	143	128	48	150	194
190	161	152	42	158	82
32	122	21	199	50	140
199	49	159	123	154	39
114	173	32	49	80	191
105	97	65	32	126	157
102	153	33	183	147	105
45	174	50	157	155	160
137	73	56	178	53	154
46	71	142	151	37	133
135	93	134	123	140	36
121	57	101	194	112	141
102	100	97	88	188	149
39	200	188	36	147	178
183	194	103	87	190	191
123	55	34	83	187	119
119	50	142	53	65	172
188	76	112	136	73	176
65	158	79	87	40	189
187	32	151	90	144	97
177	104	87	36	36	171
143	148	47	197	111	156
111	186	169	143	60	178
143	174	49	154	88	169
165	120	58	71	106	72
90	193	114	128	130	167
33	136	62	115	126	46
80	50	184	42	103	194
153	52	62	67	98	185
189	121	46	101	61	188
146	126	117	63	134	173
27	182	161	185	145	81
46	44	162	154	89	71
55	154	198	32	190	170
159	53	198	106	55	164
148	30	164	192	38	120
151	138	150	70	165	186
114	29	25	47	140	56
100	23	114	95	34	195
158	29	180	97	82	183
115	190	174	24	141	89
65	166	191	56	49	100
167	96	108	144	197	94
105	45	72	29	26	64
136	189	68	159	104	48
31	72	34	77	119	167
118	138	75	176	94	94
69	67	103	116	123	64
80	85	91	89	121	30
43	117	183	22	47	162
97	28	171	187	148	71
136	100	122	32	165	75
131	194	35	25	63	71
